geneSymbol	geneid
TARBP1	ENSG00000059588
TARBP2	ENSG00000139546
TARDBP	ENSG00000120948
TARS	ENSG00000113407
TARS2	ENSG00000143374
TAS2R14	ENSG00000212127
TASP1	ENSG00000089123
TAT	ENSG00000198650
TATDN2	ENSG00000157014
TAX1BP1	ENSG00000106052
TAZ	ENSG00000102125
TBC1D1	ENSG00000065882
TBC1D10B	ENSG00000169221
TBC1D12	ENSG00000108239
TBC1D13	ENSG00000107021
TBC1D15	ENSG00000121749
TBC1D16	ENSG00000167291
TBC1D17	ENSG00000104946
TBC1D19	ENSG00000109680
TBC1D2	ENSG00000095383
TBC1D22A	ENSG00000054611
TBC1D22B	ENSG00000065491
TBC1D2B	ENSG00000167202
TBC1D4	ENSG00000136111
TBC1D5	ENSG00000131374
TBC1D8	ENSG00000204634
TBC1D8B	ENSG00000133138
TBC1D9	ENSG00000109436
TBC1D9B	ENSG00000197226
TBCA	ENSG00000171530
TBCB	ENSG00000105254
TBCC	ENSG00000124659
TBCCD1	ENSG00000113838
TBCD	ENSG00000141556
TBK1	ENSG00000183735
TBL1X	ENSG00000101849
TBL1XR1	ENSG00000177565
TBL1Y	ENSG00000092377
TBL2	ENSG00000106638
TBL3	ENSG00000183751
TBP	ENSG00000112592
TBPL1	ENSG00000028839
TBR1	ENSG00000136535
TBRG4	ENSG00000136270
TBX1	ENSG00000184058
TBX10	ENSG00000167800
TBX19	ENSG00000143178
TBX2	ENSG00000121068
TBX21	ENSG00000073861
TBX3	ENSG00000135111
TBX4	ENSG00000121075
TBX5	ENSG00000089225
TBX6	ENSG00000149922
TBXA2R	ENSG00000006638
TBXAS1	ENSG00000059377
TCAP	ENSG00000173991
TCEA2	ENSG00000171703
TCEAL1	ENSG00000172465
TCEAL2	ENSG00000184905
TCEAL4	ENSG00000133142
TCERG1	ENSG00000113649
TCF12	ENSG00000140262
TCF15	ENSG00000125878
TCF20	ENSG00000100207
TCF21	ENSG00000118526
TCF25	ENSG00000141002
TCF3	ENSG00000071564
TCF4	ENSG00000196628
TCF7	ENSG00000081059
TCF7L1	ENSG00000152284
TCF7L2	ENSG00000148737
TCFL5	ENSG00000101190
TCHH	ENSG00000159450
TCIRG1	ENSG00000110719
TCL1A	ENSG00000100721
TCL1B	ENSG00000213231
TCL6	ENSG00000187621
TCN1	ENSG00000134827
TCN2	ENSG00000185339
TCOF1	ENSG00000070814
TCP1	ENSG00000120438
TCP11	ENSG00000124678
TCP11L1	ENSG00000176148
TCTA	ENSG00000145022
TCTN1	ENSG00000204852
TCTN2	ENSG00000168778
TCTN3	ENSG00000119977
TDO2	ENSG00000151790
TDP1	ENSG00000042088
TDP2	ENSG00000111802
TDRD1	ENSG00000095627
TDRD3	ENSG00000083544
TDRD7	ENSG00000196116
TDRKH	ENSG00000182134
TEAD1	ENSG00000187079
TEAD3	ENSG00000007866
TEAD4	ENSG00000197905
TEC	ENSG00000135605
TECPR2	ENSG00000196663
TEF	ENSG00000167074
TEK	ENSG00000120156
TEKT2	ENSG00000092850
TELO2	ENSG00000100726
TEP1	ENSG00000129566
TERF1	ENSG00000147601
TERF2	ENSG00000132604
TERF2IP	ENSG00000166848
TERT	ENSG00000164362
TES	ENSG00000135269
TESC	ENSG00000088992
TESK1	ENSG00000107140
TESK2	ENSG00000070759
TET3	ENSG00000187605
TEX10	ENSG00000136891
TEX11	ENSG00000120498
TEX12	ENSG00000150783
TEX14	ENSG00000121101
TEX2	ENSG00000136478
TEX261	ENSG00000144043
TEX264	ENSG00000164081
TF	ENSG00000091513
TFAM	ENSG00000108064
TFAP2A	ENSG00000137203
TFAP2B	ENSG00000008196
TFAP2C	ENSG00000087510
TFAP4	ENSG00000090447
TFB1M	ENSG00000029639
TFB2M	ENSG00000162851
TFCP2	ENSG00000135457
TFCP2L1	ENSG00000115112
TFDP1	ENSG00000198176
TFDP2	ENSG00000114126
TFDP3	ENSG00000183434
TFE3	ENSG00000068323
TFEB	ENSG00000112561
TFEC	ENSG00000105967
TFF1	ENSG00000160182
TFF2	ENSG00000160181
TFF3	ENSG00000160180
TFG	ENSG00000114354
TFIP11	ENSG00000100109
TFPI	ENSG00000003436
TFPI2	ENSG00000105825
TFPT	ENSG00000105619
TFR2	ENSG00000106327
TFRC	ENSG00000072274
TG	ENSG00000042832
TGDS	ENSG00000088451
TGFA	ENSG00000163235
TGFB1	ENSG00000105329
TGFB1I1	ENSG00000140682
TGFB2	ENSG00000092969
TGFB3	ENSG00000119699
TGFBI	ENSG00000120708
TGFBR1	ENSG00000106799
TGFBR2	ENSG00000163513
TGFBR3	ENSG00000069702
TGFBRAP1	ENSG00000135966
TGIF1	ENSG00000177426
TGIF2	ENSG00000118707
TGM1	ENSG00000092295
TGM2	ENSG00000198959
TGM3	ENSG00000125780
TGM4	ENSG00000163810
TGM5	ENSG00000104055
TGOLN2	ENSG00000152291
TGS1	ENSG00000137574
TH	ENSG00000180176
THADA	ENSG00000115970
THAP1	ENSG00000131931
THAP10	ENSG00000129028
THAP11	ENSG00000168286
THAP3	ENSG00000041988
THAP4	ENSG00000176946
THAP7	ENSG00000184436
THAP9	ENSG00000168152
THBD	ENSG00000178726
THBS1	ENSG00000137801
THBS2	ENSG00000186340
THBS3	ENSG00000169231
THBS4	ENSG00000113296
THEG	ENSG00000105549
THG1L	ENSG00000113272
THNSL1	ENSG00000185875
THNSL2	ENSG00000144115
THOC1	ENSG00000079134
THOC2	ENSG00000125676
THOC5	ENSG00000100296
THOC6	ENSG00000131652
THOC7	ENSG00000163634
THOP1	ENSG00000172009
THPO	ENSG00000090534
THRA	ENSG00000126351
THRAP3	ENSG00000054118
THRB	ENSG00000151090
THSD4	ENSG00000187720
THSD7A	ENSG00000005108
THTPA	ENSG00000259431
THUMPD1	ENSG00000066654
THUMPD2	ENSG00000138050
THY1	ENSG00000154096
THYN1	ENSG00000151500
TIA1	ENSG00000116001
TIAL1	ENSG00000151923
TIAM1	ENSG00000156299
TICAM1	ENSG00000127666
TIE1	ENSG00000066056
TIGD6	ENSG00000164296
TIMELESS	ENSG00000111602
TIMM10	ENSG00000134809
TIMM13	ENSG00000099800
TIMM17A	ENSG00000134375
TIMM17B	ENSG00000126768
TIMM22	ENSG00000177370
TIMM44	ENSG00000104980
TIMM50	ENSG00000105197
TIMM8A	ENSG00000126953
TIMM8B	ENSG00000150779
TIMM9	ENSG00000100575
TIMP1	ENSG00000102265
TIMP2	ENSG00000035862
TIMP3	ENSG00000100234
TIMP4	ENSG00000157150
TINAGL1	ENSG00000142910
TINF2	ENSG00000092330
TIPARP	ENSG00000163659
TIPIN	ENSG00000075131
TIPRL	ENSG00000143155
TJAP1	ENSG00000137221
TJP1	ENSG00000104067
TJP2	ENSG00000119139
TJP3	ENSG00000105289
TK1	ENSG00000167900
TK2	ENSG00000166548
TKT	ENSG00000163931
TKTL1	ENSG00000007350
TLE1	ENSG00000196781
TLE2	ENSG00000065717
TLE3	ENSG00000140332
TLE4	ENSG00000106829
TLE6	ENSG00000104953
TLK1	ENSG00000198586
TLK2	ENSG00000146872
TLL1	ENSG00000038295
TLL2	ENSG00000095587
TLN1	ENSG00000137076
TLN2	ENSG00000171914
TLR1	ENSG00000174125
TLR2	ENSG00000137462
TLR3	ENSG00000164342
TLR4	ENSG00000136869
TLR5	ENSG00000187554
TLR7	ENSG00000196664
TLR8	ENSG00000101916
TLX1	ENSG00000107807
TLX2	ENSG00000115297
TLX3	ENSG00000164438
TM2D1	ENSG00000162604
TM2D3	ENSG00000184277
TM4SF1	ENSG00000169908
TM4SF20	ENSG00000168955
TM4SF4	ENSG00000169903
TM4SF5	ENSG00000142484
TM6SF1	ENSG00000136404
TM7SF2	ENSG00000149809
TM7SF3	ENSG00000064115
TM9SF1	ENSG00000100926
TM9SF2	ENSG00000125304
TM9SF3	ENSG00000077147
TM9SF4	ENSG00000101337
TMBIM1	ENSG00000135926
TMBIM4	ENSG00000155957
TMBIM6	ENSG00000139644
TMC5	ENSG00000103534
TMC6	ENSG00000141524
TMC7	ENSG00000170537
TMCC1	ENSG00000172765
TMCC2	ENSG00000133069
TMCO1	ENSG00000143183
TMCO3	ENSG00000150403
TMCO6	ENSG00000113119
TMED1	ENSG00000099203
TMED10	ENSG00000170348
TMED2	ENSG00000086598
TMED3	ENSG00000166557
TMED5	ENSG00000117500
TMED7	ENSG00000134970
TMED9	ENSG00000184840
TMEM100	ENSG00000166292
TMEM104	ENSG00000109066
TMEM106B	ENSG00000106460
TMEM106C	ENSG00000134291
TMEM109	ENSG00000110108
TMEM11	ENSG00000178307
TMEM115	ENSG00000126062
TMEM120B	ENSG00000188735
TMEM121	ENSG00000184986
TMEM123	ENSG00000152558
TMEM126B	ENSG00000171204
TMEM127	ENSG00000135956
TMEM131	ENSG00000075568
TMEM132A	ENSG00000006118
TMEM134	ENSG00000172663
TMEM135	ENSG00000166575
TMEM140	ENSG00000146859
TMEM144	ENSG00000164124
TMEM147	ENSG00000105677
TMEM14A	ENSG00000096092
TMEM151B	ENSG00000178233
TMEM156	ENSG00000121895
TMEM158	ENSG00000249992
TMEM159	ENSG00000011638
TMEM160	ENSG00000130748
TMEM161A	ENSG00000064545
TMEM165	ENSG00000134851
TMEM168	ENSG00000146802
TMEM176A	ENSG00000002933
TMEM176B	ENSG00000106565
TMEM177	ENSG00000144120
TMEM184B	ENSG00000198792
TMEM184C	ENSG00000164168
TMEM185B	ENSG00000226479
TMEM186	ENSG00000184857
TMEM187	ENSG00000177854
TMEM204	ENSG00000131634
TMEM208	ENSG00000168701
TMEM209	ENSG00000146842
TMEM212	ENSG00000186329
TMEM214	ENSG00000119777
TMEM222	ENSG00000186501
TMEM223	ENSG00000168569
TMEM231	ENSG00000205084
TMEM30B	ENSG00000182107
TMEM33	ENSG00000109133
TMEM38B	ENSG00000095209
TMEM39A	ENSG00000176142
TMEM39B	ENSG00000121775
TMEM40	ENSG00000088726
TMEM41B	ENSG00000166471
TMEM43	ENSG00000170876
TMEM45A	ENSG00000181458
TMEM47	ENSG00000147027
TMEM50A	ENSG00000183726
TMEM50B	ENSG00000142188
TMEM51	ENSG00000171729
TMEM53	ENSG00000126106
TMEM59	ENSG00000116209
TMEM59L	ENSG00000105696
TMEM62	ENSG00000137842
TMEM63A	ENSG00000196187
TMEM70	ENSG00000175606
TMEM80	ENSG00000177042
TMEM87A	ENSG00000103978
TMEM8A	ENSG00000129925
TMEM8B	ENSG00000137103
TMEM97	ENSG00000109084
TMEM9B	ENSG00000175348
TMF1	ENSG00000144747
TMOD1	ENSG00000136842
TMOD2	ENSG00000128872
TMOD3	ENSG00000138594
TMPO	ENSG00000120802
TMPRSS11D	ENSG00000153802
TMPRSS15	ENSG00000154646
TMPRSS2	ENSG00000184012
TMPRSS3	ENSG00000160183
TMPRSS4	ENSG00000137648
TMPRSS5	ENSG00000166682
TMPRSS6	ENSG00000187045
TMSB10	ENSG00000034510
TMSB15A	ENSG00000158164
TMSB4Y	ENSG00000154620
TMUB2	ENSG00000168591
TMX1	ENSG00000139921
TMX2	ENSG00000213593
TMX4	ENSG00000125827
TNC	ENSG00000041982
TNF	ENSG00000232810
TNFAIP1	ENSG00000109079
TNFAIP2	ENSG00000185215
TNFAIP3	ENSG00000118503
TNFAIP6	ENSG00000123610
TNFAIP8	ENSG00000145779
TNFRSF10B	ENSG00000120889
TNFRSF10C	ENSG00000173535
TNFRSF10D	ENSG00000173530
TNFRSF11A	ENSG00000141655
TNFRSF11B	ENSG00000164761
TNFRSF12A	ENSG00000006327
TNFRSF13B	ENSG00000240505
TNFRSF14	ENSG00000157873
TNFRSF17	ENSG00000048462
TNFRSF1A	ENSG00000067182
TNFRSF1B	ENSG00000028137
TNFRSF21	ENSG00000146072
TNFRSF25	ENSG00000215788
TNFRSF4	ENSG00000186827
TNFRSF8	ENSG00000120949
TNFRSF9	ENSG00000049249
TNFSF10	ENSG00000121858
TNFSF11	ENSG00000120659
TNFSF12	ENSG00000239697
TNFSF14	ENSG00000125735
TNFSF15	ENSG00000181634
TNFSF18	ENSG00000120337
TNFSF4	ENSG00000117586
TNFSF8	ENSG00000106952
TNFSF9	ENSG00000125657
TNIK	ENSG00000154310
TNIP1	ENSG00000145901
TNIP2	ENSG00000168884
TNIP3	ENSG00000050730
TNK1	ENSG00000174292
TNK2	ENSG00000061938
TNKS	ENSG00000173273
TNKS2	ENSG00000107854
TNMD	ENSG00000000005
TNN	ENSG00000120332
TNNC1	ENSG00000114854
TNNC2	ENSG00000101470
TNNI1	ENSG00000159173
TNNI2	ENSG00000130598
TNNI3	ENSG00000129991
TNNT1	ENSG00000105048
TNNT2	ENSG00000118194
TNNT3	ENSG00000130595
TNP1	ENSG00000118245
TNP2	ENSG00000178279
TNPO1	ENSG00000083312
TNPO2	ENSG00000105576
TNPO3	ENSG00000064419
TNR	ENSG00000116147
TNRC6B	ENSG00000100354
TNS1	ENSG00000079308
TNS3	ENSG00000136205
TNS4	ENSG00000131746
TNXB	ENSG00000168477
TOB1	ENSG00000141232
TOB2	ENSG00000183864
TOE1	ENSG00000132773
TOLLIP	ENSG00000078902
TOM1	ENSG00000100284
TOM1L1	ENSG00000141198
TOM1L2	ENSG00000175662
TOMM20	ENSG00000173726
TOMM22	ENSG00000100216
TOMM34	ENSG00000025772
TOMM7	ENSG00000196683
TOP1	ENSG00000198900
TOP2A	ENSG00000131747
TOP2B	ENSG00000077097
TOP3A	ENSG00000177302
TOP3B	ENSG00000100038
TOPBP1	ENSG00000163781
TOPORS	ENSG00000197579
TOR1A	ENSG00000136827
TOR1AIP1	ENSG00000143337
TOR1AIP2	ENSG00000169905
TOR1B	ENSG00000136816
TOR3A	ENSG00000186283
TOX	ENSG00000198846
TOX3	ENSG00000103460
TOX4	ENSG00000092203
TP53	ENSG00000141510
TP53AIP1	ENSG00000120471
TP53BP1	ENSG00000067369
TP53BP2	ENSG00000143514
TP53I11	ENSG00000175274
TP53I3	ENSG00000115129
TP53TG1	ENSG00000182165
TP53TG5	ENSG00000124251
TP63	ENSG00000073282
TP73	ENSG00000078900
TPBG	ENSG00000146242
TPCN1	ENSG00000186815
TPD52	ENSG00000076554
TPD52L1	ENSG00000111907
TPD52L2	ENSG00000101150
TPI1	ENSG00000111669
TPK1	ENSG00000196511
TPM1	ENSG00000140416
TPM2	ENSG00000198467
TPM3	ENSG00000143549
TPM4	ENSG00000167460
TPMT	ENSG00000137364
TPO	ENSG00000115705
TPP1	ENSG00000166340
TPP2	ENSG00000134900
TPPP	ENSG00000171368
TPPP3	ENSG00000159713
TPR	ENSG00000047410
TPRA1	ENSG00000163870
TPRKB	ENSG00000144034
TPSAB1	ENSG00000172236
TPSG1	ENSG00000116176
TPST1	ENSG00000169902
TPST2	ENSG00000128294
TPT1	ENSG00000133112
TPTE	ENSG00000274391
TPX2	ENSG00000088325
TRA2A	ENSG00000164548
TRA2B	ENSG00000136527
TRABD	ENSG00000170638
TRADD	ENSG00000102871
TRAF1	ENSG00000056558
TRAF2	ENSG00000127191
TRAF3	ENSG00000131323
TRAF3IP1	ENSG00000204104
TRAF3IP2	ENSG00000056972
TRAF3IP3	ENSG00000009790
TRAF4	ENSG00000076604
TRAF5	ENSG00000082512
TRAF6	ENSG00000175104
TRAFD1	ENSG00000135148
TRAIP	ENSG00000183763
TRAK1	ENSG00000182606
TRAK2	ENSG00000115993
TRAM1	ENSG00000067167
TRAM2	ENSG00000065308
TRANK1	ENSG00000168016
TRAP1	ENSG00000126602
TRAPPC2	ENSG00000196459
TRAPPC2L	ENSG00000167515
TRAPPC3	ENSG00000054116
TRAPPC4	ENSG00000196655
TRAPPC6A	ENSG00000007255
TRAPPC9	ENSG00000167632
TRAT1	ENSG00000163519
TRDMT1	ENSG00000107614
TRDN	ENSG00000186439
TREH	ENSG00000118094
TREM1	ENSG00000124731
TREM2	ENSG00000095970
TREML2	ENSG00000112195
TREX1	ENSG00000213689
TREX2	ENSG00000183479
TRH	ENSG00000170893
TRHDE	ENSG00000072657
TRIAP1	ENSG00000170855
TRIB1	ENSG00000173334
TRIB2	ENSG00000071575
TRIB3	ENSG00000101255
TRIL	ENSG00000255690
TRIM10	ENSG00000204613
TRIM13	ENSG00000204977
TRIM14	ENSG00000106785
TRIM15	ENSG00000204610
TRIM17	ENSG00000162931
TRIM2	ENSG00000109654
TRIM21	ENSG00000132109
TRIM22	ENSG00000132274
TRIM23	ENSG00000113595
TRIM24	ENSG00000122779
TRIM25	ENSG00000121060
TRIM26	ENSG00000234127
TRIM27	ENSG00000204713
TRIM28	ENSG00000130726
TRIM29	ENSG00000137699
TRIM3	ENSG00000110171
TRIM31	ENSG00000204616
TRIM32	ENSG00000119401
TRIM33	ENSG00000197323
TRIM36	ENSG00000152503
TRIM37	ENSG00000108395
TRIM38	ENSG00000112343
TRIM44	ENSG00000166326
TRIM45	ENSG00000134253
TRIM46	ENSG00000163462
TRIM48	ENSG00000150244
TRIM5	ENSG00000132256
TRIM58	ENSG00000162722
TRIM62	ENSG00000116525
TRIM66	ENSG00000166436
TRIM68	ENSG00000167333
TRIM8	ENSG00000171206
TRIM9	ENSG00000100505
TRIO	ENSG00000038382
TRIOBP	ENSG00000100106
TRIP10	ENSG00000125733
TRIP11	ENSG00000100815
TRIP12	ENSG00000153827
TRIP13	ENSG00000071539
TRIP4	ENSG00000103671
TRIP6	ENSG00000087077
TRIT1	ENSG00000043514
TRMT1	ENSG00000104907
TRMT11	ENSG00000066651
TRMT112	ENSG00000173113
TRMT12	ENSG00000183665
TRMT2A	ENSG00000099899
TRMT2B	ENSG00000188917
TRMT61A	ENSG00000166166
TRMT61B	ENSG00000171103
TRMU	ENSG00000100416
TRNAU1AP	ENSG00000180098
TRO	ENSG00000067445
TROAP	ENSG00000135451
TRPA1	ENSG00000104321
TRPC1	ENSG00000144935
TRPC3	ENSG00000138741
TRPC4	ENSG00000133107
TRPC4AP	ENSG00000100991
TRPC5	ENSG00000072315
TRPC6	ENSG00000137672
TRPM1	ENSG00000134160
TRPM2	ENSG00000142185
TRPM3	ENSG00000083067
TRPM4	ENSG00000130529
TRPM6	ENSG00000119121
TRPM8	ENSG00000144481
TRPS1	ENSG00000104447
TRPV2	ENSG00000187688
TRPV4	ENSG00000111199
TRPV5	ENSG00000127412
TRPV6	ENSG00000165125
TRRAP	ENSG00000196367
TSC1	ENSG00000165699
TSC2	ENSG00000103197
TSC22D1	ENSG00000102804
TSC22D2	ENSG00000196428
TSC22D3	ENSG00000157514
TSC22D4	ENSG00000166925
TSEN2	ENSG00000154743
TSEN34	ENSG00000170892
TSFM	ENSG00000123297
TSG101	ENSG00000074319
TSGA10	ENSG00000135951
TSHB	ENSG00000134200
TSHR	ENSG00000165409
TSHZ2	ENSG00000182463
TSKS	ENSG00000126467
TSKU	ENSG00000182704
TSN	ENSG00000211460
TSNAXIP1	ENSG00000102904
TSPAN1	ENSG00000117472
TSPAN12	ENSG00000106025
TSPAN13	ENSG00000106537
TSPAN14	ENSG00000108219
TSPAN15	ENSG00000099282
TSPAN2	ENSG00000134198
TSPAN3	ENSG00000140391
TSPAN31	ENSG00000135452
TSPAN32	ENSG00000064201
TSPAN4	ENSG00000214063
TSPAN5	ENSG00000168785
TSPAN6	ENSG00000000003
TSPAN7	ENSG00000156298
TSPAN8	ENSG00000127324
TSPAN9	ENSG00000011105
TSPO	ENSG00000100300
TSPO2	ENSG00000112212
TSPYL1	ENSG00000189241
TSPYL2	ENSG00000184205
TSPYL4	ENSG00000187189
TSPYL5	ENSG00000180543
TSR1	ENSG00000167721
TSR2	ENSG00000158526
TSSC4	ENSG00000184281
TSSK1B	ENSG00000212122
TST	ENSG00000128311
TSTA3	ENSG00000104522
TSTD2	ENSG00000136925
TTBK2	ENSG00000128881
TTC1	ENSG00000113312
TTC12	ENSG00000149292
TTC13	ENSG00000143643
TTC17	ENSG00000052841
TTC19	ENSG00000011295
TTC22	ENSG00000006555
TTC23	ENSG00000103852
TTC26	ENSG00000105948
TTC27	ENSG00000018699
TTC28	ENSG00000100154
TTC3	ENSG00000182670
TTC30A	ENSG00000197557
TTC31	ENSG00000115282
TTC33	ENSG00000113638
TTC37	ENSG00000198677
TTC38	ENSG00000075234
TTC39A	ENSG00000085831
TTC9	ENSG00000133985
TTF1	ENSG00000125482
TTF2	ENSG00000116830
TTK	ENSG00000112742
TTLL1	ENSG00000100271
TTLL12	ENSG00000100304
TTLL4	ENSG00000135912
TTLL5	ENSG00000119685
TTLL7	ENSG00000137941
TTN	ENSG00000155657
TTPA	ENSG00000137561
TTPAL	ENSG00000124120
TTR	ENSG00000118271
TTTY14	ENSG00000176728
TTYH1	ENSG00000167614
TUB	ENSG00000166402
TUBA1A	ENSG00000167552
TUBA1B	ENSG00000123416
TUBA1C	ENSG00000167553
TUBA4A	ENSG00000127824
TUBA8	ENSG00000183785
TUBAL3	ENSG00000178462
TUBB	ENSG00000196230
TUBB1	ENSG00000101162
TUBB2A	ENSG00000137267
TUBB2B	ENSG00000137285
TUBB3	ENSG00000258947
TUBB6	ENSG00000176014
TUBD1	ENSG00000108423
TUBG1	ENSG00000131462
TUBG2	ENSG00000037042
TUBGCP2	ENSG00000130640
TUBGCP3	ENSG00000126216
TUBGCP4	ENSG00000137822
TUBGCP5	ENSG00000275835
TUFM	ENSG00000178952
TUFT1	ENSG00000143367
TUG1	ENSG00000253352
TULP1	ENSG00000112041
TULP2	ENSG00000104804
TULP3	ENSG00000078246
TULP4	ENSG00000130338
TUSC2	ENSG00000114383
TUSC3	ENSG00000104723
TUT1	ENSG00000149016
TWF2	ENSG00000247596
TWIST1	ENSG00000122691
TWISTNB	ENSG00000105849
TWSG1	ENSG00000128791
TXK	ENSG00000074966
TXLNA	ENSG00000084652
TXLNG	ENSG00000086712
TXN	ENSG00000136810
TXN2	ENSG00000100348
TXNDC15	ENSG00000113621
TXNDC9	ENSG00000115514
TXNIP	ENSG00000265972
TXNL1	ENSG00000091164
TXNL4A	ENSG00000141759
TXNL4B	ENSG00000140830
TXNRD1	ENSG00000198431
TXNRD2	ENSG00000184470
TYK2	ENSG00000105397
TYMP	ENSG00000025708
TYMS	ENSG00000176890
TYR	ENSG00000077498
TYRO3	ENSG00000092445
TYROBP	ENSG00000011600
TYRP1	ENSG00000107165
U2AF2	ENSG00000063244
UAP1	ENSG00000117143
UAP1L1	ENSG00000197355
UBA1	ENSG00000130985
UBA2	ENSG00000126261
UBA3	ENSG00000144744
UBA5	ENSG00000081307
UBA52	ENSG00000221983
UBA6	ENSG00000033178
UBA7	ENSG00000182179
UBAC1	ENSG00000130560
UBAP1	ENSG00000165006
UBAP2	ENSG00000137073
UBAP2L	ENSG00000143569
UBASH3A	ENSG00000160185
UBB	ENSG00000170315
UBD	ENSG00000213886
UBE2A	ENSG00000077721
UBE2B	ENSG00000119048
UBE2C	ENSG00000175063
UBE2D1	ENSG00000072401
UBE2D2	ENSG00000131508
UBE2D3	ENSG00000109332
UBE2D4	ENSG00000078967
UBE2E1	ENSG00000170142
UBE2G1	ENSG00000132388
UBE2G2	ENSG00000184787
UBE2H	ENSG00000186591
UBE2I	ENSG00000103275
UBE2J1	ENSG00000198833
UBE2K	ENSG00000078140
UBE2L3	ENSG00000185651
UBE2L6	ENSG00000156587
UBE2M	ENSG00000130725
UBE2N	ENSG00000177889
UBE2O	ENSG00000175931
UBE2Q1	ENSG00000160714
UBE2V2	ENSG00000169139
UBE2W	ENSG00000104343
UBE2Z	ENSG00000159202
UBE3A	ENSG00000114062
UBE3B	ENSG00000151148
UBE3C	ENSG00000009335
UBE4A	ENSG00000110344
UBE4B	ENSG00000130939
UBFD1	ENSG00000103353
UBIAD1	ENSG00000120942
UBL3	ENSG00000122042
UBL4A	ENSG00000102178
UBN1	ENSG00000118900
UBOX5	ENSG00000185019
UBP1	ENSG00000153560
UBQLN2	ENSG00000188021
UBQLN3	ENSG00000175520
UBR2	ENSG00000024048
UBR4	ENSG00000127481
UBR5	ENSG00000104517
UBR7	ENSG00000012963
UBTD1	ENSG00000165886
UBTF	ENSG00000108312
UBXN1	ENSG00000162191
UBXN2B	ENSG00000215114
UBXN4	ENSG00000144224
UBXN6	ENSG00000167671
UBXN7	ENSG00000163960
UBXN8	ENSG00000104691
UCHL1	ENSG00000154277
UCHL3	ENSG00000118939
UCHL5	ENSG00000116750
UCK2	ENSG00000143179
UCKL1	ENSG00000198276
UCP1	ENSG00000109424
UCP2	ENSG00000175567
UCP3	ENSG00000175564
UEVLD	ENSG00000151116
UFC1	ENSG00000143222
UFM1	ENSG00000120686
UFSP2	ENSG00000109775
UGCG	ENSG00000148154
UGDH	ENSG00000109814
UGGT1	ENSG00000136731
UGGT2	ENSG00000102595
UGP2	ENSG00000169764
UGT2A3	ENSG00000135220
UGT2B15	ENSG00000196620
UGT2B4	ENSG00000156096
UGT8	ENSG00000174607
UHRF1BP1L	ENSG00000111647
UIMC1	ENSG00000087206
ULBP1	ENSG00000111981
ULBP2	ENSG00000131015
ULK1	ENSG00000177169
ULK2	ENSG00000083290
ULK4	ENSG00000168038
UMOD	ENSG00000169344
UMPS	ENSG00000114491
UNC119	ENSG00000109103
UNC119B	ENSG00000175970
UNC13A	ENSG00000130477
UNC13B	ENSG00000198722
UNC45A	ENSG00000140553
UNC50	ENSG00000115446
UNC5B	ENSG00000107731
UNC5C	ENSG00000182168
UNG	ENSG00000076248
UNKL	ENSG00000059145
UPB1	ENSG00000100024
UPF1	ENSG00000005007
UPF2	ENSG00000151461
UPF3A	ENSG00000169062
UPF3B	ENSG00000125351
UPK1A	ENSG00000105668
UPK1B	ENSG00000114638
UPK2	ENSG00000110375
UPK3A	ENSG00000100373
UPP1	ENSG00000183696
UQCR10	ENSG00000184076
UQCR11	ENSG00000127540
UQCRB	ENSG00000156467
UQCRC1	ENSG00000010256
UQCRC2	ENSG00000140740
UQCRQ	ENSG00000164405
URB1	ENSG00000142207
URB2	ENSG00000135763
URGCP	ENSG00000106608
URM1	ENSG00000167118
UROD	ENSG00000126088
UROS	ENSG00000188690
USE1	ENSG00000053501
USF2	ENSG00000105698
USH1C	ENSG00000006611
USH2A	ENSG00000042781
USO1	ENSG00000138768
USP1	ENSG00000162607
USP10	ENSG00000103194
USP11	ENSG00000102226
USP12	ENSG00000152484
USP13	ENSG00000058056
USP14	ENSG00000101557
USP15	ENSG00000135655
USP16	ENSG00000156256
USP19	ENSG00000172046
USP2	ENSG00000036672
USP20	ENSG00000136878
USP21	ENSG00000143258
USP22	ENSG00000124422
USP24	ENSG00000162402
USP25	ENSG00000155313
USP27X	ENSG00000273820
USP3	ENSG00000140455
USP32	ENSG00000170832
USP33	ENSG00000077254
USP34	ENSG00000115464
USP36	ENSG00000055483
USP39	ENSG00000168883
USP4	ENSG00000114316
USP46	ENSG00000109189
USP47	ENSG00000170242
USP48	ENSG00000090686
USP5	ENSG00000111667
USP6	ENSG00000129204
USP6NL	ENSG00000148429
USP7	ENSG00000187555
USP8	ENSG00000138592
USP9X	ENSG00000124486
USPL1	ENSG00000132952
UST	ENSG00000111962
UTF1	ENSG00000171794
UTP14A	ENSG00000156697
UTP18	ENSG00000011260
UTP20	ENSG00000120800
UTP3	ENSG00000132467
UTP6	ENSG00000108651
UTRN	ENSG00000152818
UTS2	ENSG00000049247
UTY	ENSG00000183878
UVRAG	ENSG00000198382
UXS1	ENSG00000115652
UXT	ENSG00000126756
VAC14	ENSG00000103043
VAMP1	ENSG00000139190
VAMP2	ENSG00000220205
VAMP3	ENSG00000049245
VAMP4	ENSG00000117533
VAMP5	ENSG00000168899
VAMP8	ENSG00000118640
VANGL1	ENSG00000173218
VAPA	ENSG00000101558
VAPB	ENSG00000124164
VARS	ENSG00000204394
VASH1	ENSG00000071246
VASH2	ENSG00000143494
VASP	ENSG00000125753
